Source IP,Destination IP,NumRepititions,AvgPeriod,PeriodVariance,label
192.168.90.169,70.35.134.58,7,213.50190300000003,15879.957147656576,non-beacon
192.168.129.95,179.117.223.69,4,371.4288145,110175.51504418228,non-beacon
192.168.48.57,68.255.22.108,6,207.30659599999998,31949.526014935884,non-beacon
192.168.182.235,202.239.219.71,2,351.79712800000004,13456.22666495453,non-beacon
192.168.230.226,68.255.22.108,4,418.44604100000004,32303.983802566043,non-beacon
192.168.182.235,42.241.43.75,5,348.4113842,154109.27494010987,non-beacon
192.168.171.233,30.144.50.174,6,249.20571066666665,34686.94429598895,non-beacon
192.168.48.57,38.135.209.159,2,28.210454000000027,41.63700175027456,non-beacon
192.168.224.139,69.167.218.202,5,179.85565479999997,28885.93102151216,non-beacon
192.168.104.126,63.250.178.141,4,353.1763565,26568.57137759242,non-beacon
192.168.57.119,85.221.3.254,4,285.24044825,55797.06781037008,non-beacon
192.168.171.233,157.239.12.161,5,123.03930759999999,24436.51436813092,non-beacon
192.168.182.235,172.236.117.6,7,268.3749127142857,115077.09542841012,non-beacon
192.168.90.169,123.207.87.93,3,74.30857533333331,3998.6214397390527,non-beacon
192.168.230.226,27.166.226.121,8,199.74573575,29988.957989822582,non-beacon
192.168.90.169,113.235.170.98,3,179.52360033333332,6549.912740862242,non-beacon
192.168.230.226,123.207.87.93,6,147.82409333333334,7097.217212858988,non-beacon
192.168.171.233,5.228.91.19,5,240.8106062,51969.729744378084,non-beacon
192.168.230.226,97.101.65.144,9,184.26593988888888,43245.43234131098,non-beacon
192.168.182.235,30.144.50.174,2,170.755261,1235.2661994933162,non-beacon
192.168.171.233,179.117.223.69,9,167.96076466666668,10375.939428960712,non-beacon
192.168.7.79,225.174.178.178,5,238.41895520000003,67362.81487860956,non-beacon
192.168.230.226,203.231.36.90,4,272.44884225,26396.648627367304,non-beacon
192.168.104.126,50.21.198.225,7,258.90774085714287,37475.63826638734,non-beacon
192.168.224.139,232.193.86.43,5,288.74417359999995,80570.0285597771,non-beacon
192.168.57.119,202.239.219.71,7,284.79628242857143,45249.17923007122,non-beacon
192.168.7.79,158.165.30.136,6,120.15286866666666,32822.83477072132,non-beacon
192.168.90.169,206.141.44.227,3,553.511612,32436.820809014695,non-beacon
192.168.129.95,21.18.50.97,5,385.47946219999994,43455.02540362718,non-beacon
192.168.48.57,27.166.226.121,3,340.79594066666664,32228.886742753995,non-beacon
192.168.7.79,172.236.117.6,9,165.63653577777777,10853.317537366898,non-beacon
192.168.90.169,22.171.204.113,3,330.06207466666666,3933.619344681933,non-beacon
192.168.57.119,59.156.101.132,4,410.33774800000003,200751.56574663593,non-beacon
192.168.224.139,70.205.241.102,4,390.8910325,52169.69299546403,non-beacon
192.168.171.233,38.135.209.159,9,211.64777744444444,14619.437065021613,non-beacon
192.168.90.169,14.224.71.36,2,67.9267385,513.2855681654414,non-beacon
192.168.182.235,179.117.223.69,3,239.10345266666664,2931.6462854498095,non-beacon
192.168.48.57,30.144.50.174,6,248.925658,46570.49675766174,non-beacon
192.168.104.126,153.167.209.16,6,302.91242766666664,40081.81767261274,non-beacon
192.168.104.126,197.3.133.194,4,289.2436975,48598.22338380604,non-beacon
192.168.7.79,163.175.244.245,6,246.37443900000002,40850.90499864035,non-beacon
192.168.7.79,56.115.130.114,4,263.88747824999996,27688.745957354262,non-beacon
192.168.224.139,219.13.68.28,6,305.14875666666666,30365.65286052742,non-beacon
192.168.90.169,167.183.151.170,6,65.572638,2678.049814800495,non-beacon
192.168.230.226,220.29.172.245,1,741.2202259999999,0.0,non-beacon
192.168.129.95,30.90.237.219,7,184.20534414285711,21343.478507165746,non-beacon
192.168.104.126,237.5.84.170,3,354.88158599999997,60286.283326669036,non-beacon
192.168.224.139,182.50.74.63,3,315.30617466666666,76819.493623412,non-beacon
192.168.129.95,158.165.30.136,4,400.3846175,25617.716738804018,non-beacon
192.168.48.57,97.101.65.144,4,267.63423725,21643.082585767665,non-beacon
192.168.57.119,219.13.68.28,4,333.72986375,193561.9049031032,non-beacon
192.168.7.79,174.246.252.136,4,150.11515249999997,19607.10616349002,non-beacon
192.168.7.79,171.45.185.101,4,168.86857625,12377.255492233806,non-beacon
192.168.182.235,26.72.47.77,6,204.488972,15912.748697666437,non-beacon
192.168.57.119,209.119.207.147,5,288.7974466,63130.62113846691,non-beacon
192.168.224.139,203.231.36.90,5,232.65243220000002,24558.1015367399,non-beacon
192.168.57.119,84.75.50.4,3,263.0958163333333,55233.30376631169,non-beacon
192.168.182.235,209.252.132.103,7,172.23131199999995,19409.410017470083,non-beacon
192.168.129.95,69.167.218.202,5,262.248501,24686.1522202861,non-beacon
192.168.182.235,151.210.130.87,2,793.439258,133589.35452650057,non-beacon
192.168.48.57,163.175.244.245,2,240.8095925,16866.36404303092,non-beacon
192.168.104.126,70.35.134.58,4,171.62555225,20076.673386266943,non-beacon
192.168.230.226,22.171.204.113,5,312.876529,42123.66369699687,non-beacon
192.168.104.126,220.29.172.245,3,597.3602053333333,99699.21112730092,non-beacon
192.168.48.57,25.153.141.133,5,330.4640662,78000.93490629562,non-beacon
192.168.90.169,202.239.219.71,3,634.4746956666667,183276.2139982613,non-beacon
192.168.129.95,121.232.61.7,1,903.2711549999999,0.0,non-beacon
192.168.230.226,14.224.71.36,1,1280.896217,0.0,non-beacon
192.168.7.79,53.32.10.8,4,296.59045199999997,22974.37939924917,non-beacon
192.168.90.169,232.52.180.193,4,314.913702,15899.43784671212,non-beacon
192.168.230.226,121.232.61.7,3,406.7101676666666,29430.19003952171,non-beacon
192.168.129.95,23.77.105.144,4,376.368748,30212.837189147016,non-beacon
192.168.224.139,160.169.111.191,2,907.5885364999999,47574.16478509572,non-beacon
192.168.224.139,209.252.132.103,4,265.03719275000003,22547.42629302691,non-beacon
192.168.224.139,106.158.83.36,4,260.434351,70006.52255499102,non-beacon
192.168.104.126,250.118.100.193,4,220.35288474999996,16104.593927399867,non-beacon
192.168.171.233,250.118.100.193,7,235.3742192857143,39132.232170348165,non-beacon
192.168.48.57,209.119.207.147,8,228.943909125,24665.730025464138,non-beacon
192.168.48.57,145.236.188.111,11,171.250921,33533.047393141125,non-beacon
192.168.129.95,179.5.91.151,6,163.70472733333332,32970.11909799653,non-beacon
192.168.224.139,26.72.47.77,5,76.93627080000002,3770.3883433955643,non-beacon
192.168.224.139,22.171.204.113,2,460.846182,107661.18174175794,non-beacon
192.168.182.235,237.5.84.170,6,182.79571316666667,16042.294031900363,non-beacon
192.168.171.233,56.115.130.114,4,278.43984624999996,29054.695742577693,non-beacon
192.168.230.226,8.8.8.8,774,2.5780158888888893,0.15127097186159355,beacon
192.168.104.126,182.179.151.116,5,248.4092948,35265.57949494255,non-beacon
192.168.104.126,175.67.119.150,5,324.345981,65161.64319198257,non-beacon
192.168.90.169,103.192.145.243,3,481.8997976666667,249151.2128615682,non-beacon
192.168.224.139,14.224.71.36,4,239.98976649999997,88213.7782846399,non-beacon
192.168.129.95,70.185.71.234,4,253.67296275,28713.27470014974,non-beacon
192.168.129.95,150.10.223.167,3,554.7486066666667,437611.61094064283,non-beacon
192.168.230.226,23.77.105.144,9,184.21225466666667,46402.81547260822,non-beacon
192.168.171.233,185.251.245.43,8,192.52784925,32024.640800723486,non-beacon
192.168.224.139,220.29.172.245,7,238.28034657142857,59468.26450634513,non-beacon
192.168.7.79,138.153.41.49,7,243.68198485714285,21903.86311888096,non-beacon
192.168.129.95,198.129.231.194,10,152.5561034,22928.032383776994,non-beacon
192.168.129.95,50.21.198.225,4,373.71255525000004,72980.73281150509,non-beacon
192.168.129.95,167.183.151.170,9,159.97214633333334,11828.582935909395,non-beacon
192.168.104.126,70.205.241.102,6,319.13448016666666,74165.65075714169,non-beacon
192.168.90.169,33.102.39.78,12,138.61665116666668,34539.23726428521,non-beacon
192.168.182.235,5.121.95.151,2,796.9251415,178277.25708430613,non-beacon
192.168.224.139,16.101.216.82,4,281.83474950000004,46633.1216362502,non-beacon
192.168.230.226,50.21.198.225,6,221.1858555,39449.41843057191,non-beacon
192.168.129.95,33.102.39.78,6,239.53508733333334,25462.604676681327,non-beacon
192.168.129.95,114.13.31.171,4,297.96375475,31357.51591301113,non-beacon
192.168.104.126,135.158.164.91,4,460.31285225,124897.93280696831,non-beacon
192.168.224.139,123.207.87.93,7,270.4782762857143,49498.68965955208,non-beacon
192.168.129.95,101.16.169.24,3,487.5004733333333,125395.26191835511,non-beacon
192.168.104.126,232.193.86.43,6,186.73433533333332,12441.464987775364,non-beacon
192.168.90.169,26.72.47.77,9,154.06919877777779,17859.014368807366,non-beacon
192.168.230.226,33.102.39.78,8,165.76675825,15298.346405493834,non-beacon
192.168.7.79,29.79.223.76,1,55.06393200000002,0.0,non-beacon
192.168.57.119,163.175.244.245,4,252.82508024999998,16375.337805331892,non-beacon
192.168.224.139,162.66.170.103,7,205.76395671428574,68371.1307292674,non-beacon
192.168.230.226,227.89.101.111,3,552.1812273333334,318152.09713455173,non-beacon
192.168.57.119,56.115.130.114,6,264.61599,79291.46858146666,non-beacon
192.168.182.235,68.72.214.150,4,441.88833575,87088.14793801885,non-beacon
192.168.224.139,29.79.223.76,8,197.32377462500003,10636.880553601335,non-beacon
192.168.48.57,84.75.50.4,4,230.84603400000003,8703.040056651955,non-beacon
192.168.224.139,250.118.100.193,3,470.86944266666677,197609.40289011496,non-beacon
192.168.90.169,145.236.188.111,5,352.6674838,36360.02186193342,non-beacon
192.168.90.169,23.77.105.144,4,431.5125655,62227.951119149555,non-beacon
192.168.224.139,46.202.95.183,5,264.5950452,49728.44213297098,non-beacon
192.168.171.233,16.101.216.82,4,385.58673250000004,136481.95651831687,non-beacon
192.168.48.57,219.26.220.73,5,328.16673060000005,40452.100082554934,non-beacon
192.168.7.79,114.13.31.171,6,288.7291905,107488.11765045032,non-beacon
192.168.104.126,185.251.245.43,7,246.11977028571428,41469.48707700718,non-beacon
192.168.104.126,167.183.151.170,9,196.6953938888889,27402.123449781597,non-beacon
192.168.104.126,146.128.203.191,5,372.17742000000004,26289.440741796163,non-beacon
192.168.182.235,250.118.100.193,4,383.22076475,121860.53238565105,non-beacon
192.168.182.235,19.77.67.133,4,304.530717,70110.19503171793,non-beacon
192.168.171.233,175.67.119.150,11,172.78755354545453,16704.00835122868,non-beacon
192.168.230.226,103.192.145.243,8,174.21718775,25314.828751199526,non-beacon
192.168.90.169,17.202.158.96,4,410.21774525,120444.84074150995,non-beacon
192.168.129.95,113.235.170.98,3,328.80249,16858.994425841072,non-beacon
192.168.7.79,93.150.226.101,5,322.32456260000004,87894.05166284581,non-beacon
192.168.129.95,63.250.178.141,12,151.33331683333333,27830.392376542102,non-beacon
192.168.182.235,56.114.13.97,5,171.465057,21542.136441793587,non-beacon
192.168.171.233,85.221.3.254,5,376.0878196,32741.851795049977,non-beacon
192.168.104.126,97.101.65.144,2,501.55874750000004,29423.449501424588,non-beacon
192.168.182.235,14.25.221.28,7,231.73879685714286,28917.160356734934,non-beacon
192.168.171.233,114.13.31.171,8,180.36627337500002,28611.003400013913,non-beacon
192.168.230.226,194.208.26.60,7,244.01109914285715,26904.30018788355,non-beacon
192.168.104.126,224.209.228.244,1,766.351777,0.0,non-beacon
192.168.104.126,33.102.39.78,2,470.0987245,28585.038376849898,non-beacon
192.168.224.139,93.150.226.101,7,176.95463657142858,17357.2599215819,non-beacon
192.168.171.233,232.52.180.193,4,378.9492005,46897.996090288216,non-beacon
192.168.48.57,179.117.223.69,3,439.95573233333334,172611.97863719033,non-beacon
192.168.7.79,42.241.43.75,4,202.34042225000002,2930.5661091332763,non-beacon
192.168.90.169,35.177.204.157,7,221.74000214285715,47127.007743660746,non-beacon
192.168.7.79,63.250.178.141,3,332.34533433333337,14716.492085490887,non-beacon
192.168.104.126,42.241.43.75,5,252.1625846,23920.390580964082,non-beacon
192.168.90.169,157.239.12.161,4,482.60579900000005,82504.8732296348,non-beacon
192.168.129.95,185.251.245.43,9,194.11735099999999,34433.70395656824,non-beacon
192.168.224.139,194.208.26.60,5,274.15152240000003,75092.57109605994,non-beacon
192.168.57.119,63.250.178.141,9,146.11376911111108,11603.808284426508,non-beacon
192.168.48.57,167.81.251.153,7,268.09290671428573,49229.63637416998,non-beacon
192.168.48.57,93.150.226.101,4,360.89781925,137256.21592748552,non-beacon
192.168.230.226,174.246.252.136,5,307.49115,150349.52952134868,non-beacon
192.168.104.126,203.231.36.90,6,307.2517966666667,58155.293854993964,non-beacon
192.168.7.79,167.81.251.153,6,289.34501033333333,93971.49919936775,non-beacon
192.168.230.226,167.183.151.170,1,779.101496,0.0,non-beacon
192.168.48.57,203.231.36.90,6,265.9864666666667,97456.49894576757,non-beacon
192.168.182.235,106.158.83.36,7,197.53097114285714,57240.48263639621,non-beacon
192.168.182.235,160.169.111.191,5,382.1457856,117613.53996296883,non-beacon
192.168.171.233,99.102.248.220,7,273.9422217142857,13011.879503541468,non-beacon
192.168.104.126,103.192.145.243,3,331.24213633333335,48697.16993540432,non-beacon
192.168.7.79,101.16.169.24,2,136.0777915,16797.816199225705,non-beacon
192.168.224.139,179.5.91.151,4,267.73034974999996,17842.32993592471,non-beacon
192.168.129.95,171.45.185.101,7,226.90616485714287,46263.69845969184,non-beacon
192.168.230.226,250.118.100.193,6,173.12796316666672,14135.037430827158,non-beacon
192.168.129.95,17.202.158.96,8,188.2332845,34790.86882400279,non-beacon
192.168.230.226,228.53.176.71,8,228.085383125,41866.54899031094,non-beacon
192.168.90.169,197.3.133.194,6,180.92100666666667,7688.609631033826,non-beacon
192.168.182.235,25.153.141.133,5,306.557736,18100.247574689485,non-beacon
192.168.57.119,158.165.30.136,7,165.02444685714286,25981.214554682596,non-beacon
192.168.129.95,174.246.252.136,11,135.30221772727273,20144.906070895064,non-beacon
192.168.230.226,30.90.237.219,1,883.1062789999999,0.0,non-beacon
192.168.224.139,35.177.204.157,7,209.95144485714286,9276.041514859326,non-beacon
192.168.171.233,163.175.244.245,11,174.81334800000002,29228.323899363782,non-beacon
192.168.129.95,84.75.50.4,9,164.35806844444446,15974.872427950988,non-beacon
192.168.48.57,123.207.87.93,5,320.20872180000003,36447.41871234683,non-beacon
192.168.48.57,99.102.248.220,4,261.070177,26891.710531458142,non-beacon
192.168.230.226,232.52.180.193,7,215.62087371428575,8780.076800510235,non-beacon
192.168.48.57,179.5.91.151,1,290.80319199999985,0.0,non-beacon
192.168.224.139,172.236.117.6,2,437.6786185000001,22688.060680943625,non-beacon
192.168.171.233,46.202.95.183,6,166.470637,14945.130817678708,non-beacon
192.168.104.126,68.255.22.108,8,225.80955375,42287.82245253674,non-beacon
192.168.48.57,101.16.169.24,5,321.9974866,70262.59205489942,non-beacon
192.168.57.119,167.81.251.153,8,229.18947375,36400.449461915625,non-beacon
192.168.171.233,97.101.65.144,5,305.43999840000004,51007.89544501983,non-beacon
192.168.104.126,5.228.91.19,9,199.94278055555554,38524.10834902085,non-beacon
192.168.48.57,235.131.90.73,2,469.2045774999999,767.6771009111822,non-beacon
192.168.230.226,209.252.132.103,5,390.4234852,98089.2603780907,non-beacon
192.168.230.226,252.63.48.98,5,240.15843219999996,18092.666219938685,non-beacon
192.168.90.169,20.22.216.180,1,1741.714347,0.0,non-beacon
192.168.129.95,162.66.170.103,2,565.0585775,5639.818271329453,non-beacon
192.168.182.235,63.250.178.141,4,167.99294575,20952.68041767338,non-beacon
192.168.48.57,52.219.20.96,8,190.59641125000002,23782.525348162548,non-beacon
192.168.104.126,21.167.96.146,5,194.59502960000003,8261.591242109795,non-beacon
192.168.104.126,20.22.216.180,5,359.73609760000005,32178.54191262437,non-beacon
192.168.104.126,121.232.61.7,4,211.68197575,26996.670447522778,non-beacon
192.168.57.119,220.29.172.245,1,986.6518739999999,0.0,non-beacon
192.168.90.169,162.66.170.103,4,365.68459900000005,110395.04341610528,non-beacon
192.168.48.57,5.121.95.151,8,184.367986125,20639.868106028014,non-beacon
192.168.90.169,228.53.176.71,2,383.440609,74.9429391276815,non-beacon
192.168.48.57,232.52.180.193,2,34.315913499999965,32.83281405005602,non-beacon
192.168.90.169,21.167.96.146,6,268.82245500000005,155729.90664605916,non-beacon
192.168.7.79,220.29.172.245,7,103.88382657142859,5491.084329951953,non-beacon
192.168.7.79,99.102.248.220,10,163.8665117,21083.153823536548,non-beacon
192.168.104.126,138.153.41.49,6,250.46087033333333,42816.47045659922,non-beacon
192.168.224.139,145.236.188.111,8,216.6175665,18770.054929555223,non-beacon
192.168.7.79,20.22.216.180,4,357.45512675,13862.2370749887,non-beacon
192.168.104.126,209.119.207.147,3,395.4454,83218.40201506182,non-beacon
192.168.224.139,30.144.50.174,8,206.78947375,51280.33900962317,non-beacon
192.168.90.169,162.160.133.38,11,140.52983481818183,13064.231539327582,non-beacon
192.168.224.139,252.63.48.98,3,500.7782956666667,74144.68775587047,non-beacon
192.168.171.233,190.212.28.150,4,434.91283999999996,289263.01937782875,non-beacon
192.168.104.126,162.160.133.38,4,364.18478200000004,30864.223448368473,non-beacon
192.168.230.226,206.141.44.227,5,341.358132,49580.227223778056,non-beacon
192.168.182.235,209.119.207.147,2,294.180013,23233.069983888352,non-beacon
192.168.129.95,232.193.86.43,2,478.1086415000001,15200.129315039241,non-beacon
192.168.129.95,25.153.141.133,2,136.66058699999996,26.067815092225455,non-beacon
192.168.90.169,84.75.50.4,4,414.68381100000005,263015.7778690113,non-beacon
192.168.90.169,93.150.226.101,8,199.489776625,25636.831466593674,non-beacon
192.168.129.95,145.236.188.111,3,432.13147266666664,121685.63439459183,non-beacon
192.168.129.95,46.202.95.183,8,222.03810425,37265.524416142085,non-beacon
192.168.182.235,157.239.12.161,3,226.17366533333333,665.2722946922415,non-beacon
192.168.90.169,235.131.90.73,7,216.49092,6350.522947612998,non-beacon
192.168.182.235,162.160.133.38,3,479.24884033333336,388460.88675417035,non-beacon
192.168.57.119,114.13.31.171,5,189.911446,13744.323619008568,non-beacon
192.168.57.119,198.129.231.194,4,313.8204345,82523.37584625294,non-beacon
192.168.129.95,206.141.44.227,7,237.49633771428574,25850.86427045355,non-beacon
192.168.230.226,59.156.101.132,4,240.20190925000003,40695.23844911717,non-beacon
192.168.57.119,252.63.48.98,9,192.06043233333332,72414.04942613306,non-beacon
192.168.7.79,5.121.95.151,10,144.6181253,19380.227697819748,non-beacon
192.168.90.169,209.252.132.103,4,295.2522895,57007.24674756993,non-beacon
192.168.57.119,30.144.50.174,9,214.46654244444446,32581.520917834107,non-beacon
192.168.230.226,5.121.95.151,4,221.80569549999998,16652.5721983383,non-beacon
192.168.129.95,163.175.244.245,4,408.817177,114280.72784615686,non-beacon
192.168.7.79,232.193.86.43,6,217.57511583333334,24413.527144244097,non-beacon
192.168.182.235,224.209.228.244,6,257.738577,41019.70551472891,non-beacon
192.168.48.57,202.239.219.71,2,201.49618150000003,9736.013109781421,non-beacon
192.168.171.233,42.241.43.75,2,603.2640945,175829.87083384627,non-beacon
192.168.224.139,167.81.251.153,3,187.7150243333333,20803.738044321726,non-beacon
192.168.129.95,182.179.151.116,6,308.408224,59375.85572580029,non-beacon
192.168.224.139,151.210.130.87,8,243.1898965,57172.667898627355,non-beacon
192.168.90.169,194.208.26.60,3,593.9251946666667,41075.10668227627,non-beacon
192.168.7.79,46.202.95.183,4,436.36285425,45694.29172666966,non-beacon
192.168.104.126,158.165.30.136,7,118.89361771428572,15850.612762223327,non-beacon
192.168.57.119,25.153.141.133,3,389.0663793333333,113694.4691259667,non-beacon
192.168.171.233,27.166.226.121,3,420.0661273333333,36271.85621680701,non-beacon
192.168.7.79,59.156.101.132,9,201.106844,10450.835211907739,non-beacon
192.168.90.169,68.72.214.150,7,242.4808074285714,33766.523611326564,non-beacon
192.168.57.119,52.219.20.96,2,775.1966689999999,31401.6038735705,non-beacon
192.168.224.139,5.121.95.151,7,181.89597471428573,42760.269789445585,non-beacon
192.168.48.57,85.221.3.254,6,199.05792350000002,10653.06374770674,non-beacon
192.168.182.235,237.124.204.127,4,390.95442825000003,68287.38466895897,non-beacon
192.168.104.126,23.77.105.144,7,242.8862584285714,75031.04164274225,non-beacon
192.168.57.119,38.135.209.159,9,175.20532088888888,38234.318075632305,non-beacon
192.168.57.119,194.208.26.60,7,117.01131,17595.116251185587,non-beacon
192.168.171.233,68.255.22.108,7,122.82683557142857,37943.28467231184,non-beacon
192.168.182.235,219.26.220.73,7,241.6423147142857,75640.32228405138,non-beacon
192.168.48.57,63.250.178.141,7,237.5939865714286,145584.63151007172,non-beacon
192.168.7.79,232.52.180.193,7,260.6674542857143,32276.961301570187,non-beacon
192.168.48.57,113.235.170.98,6,298.518436,43253.40207955278,non-beacon
192.168.104.126,194.108.31.82,3,395.4487073333333,83922.94383637521,non-beacon
192.168.182.235,14.224.71.36,8,230.102239,28468.986589462853,non-beacon
192.168.48.57,106.158.83.36,5,306.14765580000005,80874.54861206793,non-beacon
192.168.7.79,56.114.13.97,5,219.333915,14110.168401403187,non-beacon
192.168.230.226,151.210.130.87,8,114.41482275,9869.36244251818,non-beacon
192.168.7.79,252.63.48.98,6,270.13189366666666,40828.77512816579,non-beacon
192.168.90.169,174.246.252.136,2,352.0577175000001,2913.779996693038,non-beacon
192.168.57.119,237.124.204.127,5,311.53688780000004,79903.4665951359,non-beacon
192.168.182.235,22.171.204.113,4,434.72346125,179442.1290353157,non-beacon
192.168.104.126,213.76.151.245,6,221.232289,36244.23888560741,non-beacon
192.168.224.139,84.75.50.4,3,560.1685193333334,43277.90407468519,non-beacon
