Source IP,Destination IP,NumRepititions,AvgPeriod,PeriodVariance,label
192.168.147.121,51.138.16.219,2,475.257403,176314.46309179298,non-beacon
192.168.22.164,128.231.122.80,5,329.2810126,53187.32455373778,non-beacon
192.168.24.200,77.151.86.153,4,429.34046350000006,180052.09440698562,non-beacon
192.168.28.26,58.228.61.96,5,149.7677808,13769.6203882761,non-beacon
192.168.181.162,6.49.171.182,7,186.29831057142857,5541.372850496823,non-beacon
192.168.254.48,188.81.49.201,12,164.28885949999997,20882.596588670272,non-beacon
192.168.254.48,128.102.52.42,4,194.6681235,13330.419879985675,non-beacon
192.168.28.26,177.68.51.1,4,442.1367565,63369.25214254104,non-beacon
192.168.81.250,166.193.217.173,5,257.81676260000006,22251.896088898317,non-beacon
192.168.147.121,198.155.42.64,5,317.6742276,138108.24196677035,non-beacon
192.168.254.48,251.245.123.23,4,241.53112625,19861.61966558642,non-beacon
192.168.147.121,16.189.87.239,4,256.159674,28508.37080415413,non-beacon
192.168.22.164,128.102.52.42,4,389.26254274999997,38409.63206059073,non-beacon
192.168.24.200,163.129.244.23,5,218.8109654,6665.826533070276,non-beacon
192.168.181.162,198.155.42.64,3,297.0221103333334,3169.947171645986,non-beacon
192.168.147.121,45.25.7.34,5,271.15515600000003,46774.57649027068,non-beacon
192.168.28.26,251.245.123.23,6,308.5505565,40143.30937196744,non-beacon
192.168.57.99,146.203.27.213,9,186.06317211111113,13341.304298796658,non-beacon
192.168.89.113,30.89.68.95,9,174.4744097777778,19465.991298484078,non-beacon
192.168.147.121,79.93.160.14,2,321.520798,61601.97567568722,non-beacon
192.168.57.99,100.184.11.209,5,132.7339674,27662.250177850095,non-beacon
192.168.254.48,6.65.86.12,5,283.3582442,17734.494437201985,non-beacon
192.168.57.99,233.42.72.144,7,229.75374585714286,29148.489776989903,non-beacon
192.168.254.48,97.210.92.120,5,352.52371559999995,38348.993400326326,non-beacon
192.168.25.172,79.243.19.102,5,232.2402204,66520.22337140773,non-beacon
192.168.57.99,247.102.128.161,4,305.4980345,21147.909145698162,non-beacon
192.168.25.172,153.12.91.58,2,805.195829,231539.49695870216,non-beacon
192.168.28.26,195.116.6.208,4,416.76525725,86499.05639719608,non-beacon
192.168.254.48,227.205.248.106,1,826.2645190000001,0.0,non-beacon
192.168.147.121,165.85.0.13,3,515.4174320000001,78572.9859635514,non-beacon
192.168.24.200,16.189.87.239,7,175.0255582857143,5342.5212841219545,non-beacon
192.168.28.26,100.184.11.209,8,213.760989,45407.93293544028,non-beacon
192.168.22.164,78.241.137.53,1,837.5510639999999,0.0,non-beacon
192.168.81.250,171.238.243.187,2,188.37078199999996,21094.91845184641,non-beacon
192.168.254.48,137.219.189.104,6,230.61758083333334,38442.38499350817,non-beacon
192.168.254.48,146.105.120.2,1,20.75664599999999,0.0,non-beacon
192.168.28.26,39.223.127.122,3,557.1713579999999,160530.3036326832,non-beacon
192.168.25.172,202.81.207.15,6,205.81312549999998,75580.14669294299,non-beacon
192.168.57.99,132.17.188.129,6,254.82355766666663,38532.5628841447,non-beacon
192.168.81.250,65.164.218.3,13,102.89863776923077,5599.482116579088,non-beacon
192.168.181.162,58.228.61.96,9,177.1709487777778,14144.491011967371,non-beacon
192.168.25.172,51.130.253.67,2,530.1291180000001,269223.5427448835,non-beacon
192.168.147.121,12.62.171.178,5,312.47116900000003,132114.21480674006,non-beacon
192.168.24.200,115.124.136.45,8,236.77737374999998,18728.682826638153,non-beacon
192.168.81.250,131.182.236.9,4,246.32593500000002,73343.37212549636,non-beacon
192.168.22.164,240.172.168.43,2,441.00840100000005,3852.046102041312,non-beacon
192.168.147.121,177.68.51.1,9,190.71653433333336,17241.221988471723,non-beacon
192.168.25.172,75.195.213.119,8,221.148311125,17428.26475510562,non-beacon
192.168.181.162,131.182.236.9,5,389.2280286,124847.12454162224,non-beacon
192.168.25.172,113.22.175.104,6,178.64239716666668,48851.58294842792,non-beacon
192.168.22.164,144.95.243.52,2,65.0131429999999,863.4021782944404,non-beacon
192.168.22.164,58.228.61.96,6,228.3351941666667,26755.63906359032,non-beacon
192.168.147.121,79.243.19.102,6,301.69060666666667,78160.7320419769,non-beacon
192.168.57.99,87.44.19.186,8,226.76550512499998,8990.09735619414,non-beacon
192.168.24.200,6.142.165.105,6,226.69906966666667,21994.858876603368,non-beacon
192.168.25.172,157.85.231.91,3,264.199204,48255.65756081533,non-beacon
192.168.147.121,166.193.217.173,6,200.19538666666665,24029.038291348494,non-beacon
192.168.147.121,131.182.236.9,7,226.62264242857145,56320.04606259979,non-beacon
192.168.254.48,157.85.231.91,6,299.1499126666667,60585.55338666865,non-beacon
192.168.181.162,144.95.243.52,2,549.930321,34110.492138867565,non-beacon
192.168.24.200,135.204.234.217,7,280.5826,124106.8068767036,non-beacon
192.168.181.162,96.121.140.114,1,427.7052540000001,0.0,non-beacon
192.168.181.162,244.167.178.65,2,194.8372755,825.8346815382597,non-beacon
192.168.89.113,83.232.40.37,6,256.9918445,92206.10980027042,non-beacon
192.168.89.113,225.82.175.127,8,224.16493187499998,21669.757104546432,non-beacon
192.168.181.162,87.147.35.37,3,119.67525499999999,13930.306572169124,non-beacon
192.168.25.172,18.18.187.145,2,629.539458,186346.21944264058,non-beacon
192.168.24.200,218.123.248.190,6,304.7003375,64654.941525988026,non-beacon
192.168.24.200,97.210.92.120,8,151.262452,12817.706360619783,non-beacon
192.168.25.172,137.219.189.104,9,128.000995,18354.36091951304,non-beacon
192.168.22.164,198.155.42.64,10,150.11041400000002,13673.699938486741,non-beacon
192.168.25.172,41.209.2.150,6,209.88374233333334,35715.81126366204,non-beacon
192.168.22.164,6.65.86.12,5,305.292631,11327.396565844316,non-beacon
192.168.147.121,83.232.40.37,4,248.20391574999996,33385.93357432973,non-beacon
192.168.28.26,128.231.122.80,1,1686.6070949999998,0.0,non-beacon
192.168.24.200,32.80.76.81,3,255.5507206666667,52899.931669549136,non-beacon
192.168.254.48,39.223.127.122,4,226.25779474999996,26696.236118982302,non-beacon
192.168.81.250,205.77.237.75,3,94.652823,684.6478309048751,non-beacon
192.168.254.48,169.194.192.182,5,167.4923716,21084.828496107693,non-beacon
192.168.24.200,165.85.0.13,4,300.229459,44504.14176324199,non-beacon
192.168.28.26,45.25.7.34,5,309.25984460000006,72603.94721987931,non-beacon
192.168.147.121,84.106.247.12,4,449.91656225,13845.73645707765,non-beacon
192.168.81.250,218.123.248.190,8,226.79527437500002,49355.898126418935,non-beacon
192.168.181.162,39.223.127.122,3,426.6892586666667,9871.075369720693,non-beacon
192.168.181.162,18.18.187.145,5,161.02152340000004,22565.688854831555,non-beacon
192.168.28.26,178.92.38.179,6,270.5208053333333,29107.954959771454,non-beacon
192.168.25.172,184.188.76.68,12,137.34123125,22276.35257694661,non-beacon
192.168.147.121,208.148.24.208,4,400.8224915,184221.9796573052,non-beacon
192.168.81.250,195.116.6.208,4,258.64309875000004,35127.428056285455,non-beacon
192.168.57.99,98.220.240.8,7,274.4057827142857,74612.93271869213,non-beacon
192.168.254.48,149.86.23.36,9,172.7568178888889,54549.17804098834,non-beacon
192.168.28.26,102.155.55.27,1,600.034321,0.0,non-beacon
192.168.28.26,177.167.83.142,6,283.1701131666667,41388.264272522385,non-beacon
192.168.28.26,2.204.92.158,4,234.14121825000004,107079.40152789174,non-beacon
192.168.81.250,251.245.123.23,5,326.3687436,15533.743405915156,non-beacon
192.168.254.48,151.144.168.16,5,329.6569978,38597.72296745588,non-beacon
192.168.22.164,225.82.175.127,1,349.78205799999995,0.0,non-beacon
192.168.89.113,32.80.76.81,2,701.6411315,9692.291153369779,non-beacon
192.168.24.200,2.243.30.0,3,532.165212,432075.88077119464,non-beacon
192.168.25.172,87.147.35.37,5,225.1721604,24664.925842747638,non-beacon
192.168.81.250,184.188.76.68,8,161.422839,19763.66599702493,non-beacon
192.168.57.99,227.189.2.45,4,490.40034999999995,340294.3401116694,non-beacon
192.168.24.200,18.18.187.145,4,240.05664175,34833.13344097114,non-beacon
192.168.254.48,151.23.138.223,4,198.83603125,45854.152351951685,non-beacon
192.168.28.26,229.153.235.149,3,629.6760949999999,209487.0834505906,non-beacon
192.168.25.172,211.193.119.2,4,408.11171575,41853.20495025601,non-beacon
192.168.24.200,177.167.83.142,6,262.1777108333333,51991.063503491525,non-beacon
192.168.81.250,227.205.248.106,7,254.27015328571431,55391.09751554292,non-beacon
192.168.25.172,54.101.21.71,7,199.6304825714286,24178.697835250616,non-beacon
192.168.81.250,83.232.40.37,7,229.974365,42697.54321521474,non-beacon
192.168.28.26,131.182.236.9,5,216.55816400000003,74803.31955551363,non-beacon
192.168.254.48,96.121.140.114,6,279.18545566666666,71015.50863909756,non-beacon
192.168.254.48,198.155.42.64,3,406.62317666666667,39839.655292643634,non-beacon
192.168.22.164,135.204.234.217,6,247.86176700000001,137900.8564395889,non-beacon
192.168.89.113,177.68.51.1,3,163.3750883333333,34626.40624198781,non-beacon
192.168.24.200,227.205.248.106,5,369.75544720000005,37622.19177773206,non-beacon
192.168.22.164,211.193.119.2,6,289.6435333333333,69419.9721314964,non-beacon
192.168.57.99,184.188.76.68,3,168.606111,9728.401557344263,non-beacon
192.168.22.164,97.210.92.120,7,237.33330757142858,73902.21084748309,non-beacon
192.168.81.250,51.138.16.219,3,566.441083,56088.912635106106,non-beacon
192.168.24.200,178.92.38.179,8,188.951058125,21580.184162698533,non-beacon
192.168.254.48,128.231.122.80,7,239.843267,35251.01423619911,non-beacon
192.168.81.250,2.204.92.158,4,322.8271135,55237.778415675966,non-beacon
192.168.81.250,153.12.91.58,4,257.02594875,17502.6788969964,non-beacon
192.168.181.162,12.62.171.178,9,162.54330666666667,25290.73486052621,non-beacon
192.168.22.164,212.177.35.36,3,527.9375933333333,24072.640282075034,non-beacon
192.168.81.250,144.95.243.52,2,754.8080935,526799.4469838687,non-beacon
192.168.28.26,187.60.193.85,4,451.17125525,80477.62302071064,non-beacon
192.168.81.250,208.148.24.208,9,189.77984666666669,23653.871053401937,non-beacon
192.168.25.172,208.131.165.48,5,239.89642640000002,34514.20676274936,non-beacon
192.168.181.162,128.102.52.42,7,243.35068528571426,30548.592690762063,non-beacon
192.168.254.48,75.195.213.119,6,309.53007983333333,80841.9025933885,non-beacon
192.168.57.99,95.233.7.169,7,226.2677395714286,27076.41776254453,non-beacon
192.168.89.113,252.89.31.172,7,164.9423334285714,2551.417006844576,non-beacon
192.168.57.99,151.144.168.16,3,372.7279936666667,44709.5803147828,non-beacon
192.168.25.172,175.9.228.105,3,147.75871733333332,6265.754702966403,non-beacon
192.168.22.164,171.238.243.187,8,225.54275712499998,43297.38745522518,non-beacon
192.168.181.162,95.233.7.169,6,221.19497466666667,45876.69002840827,non-beacon
192.168.81.250,128.231.122.80,4,322.754694,31050.768011352993,non-beacon
192.168.22.164,18.18.187.145,11,143.07648481818183,23357.001453416706,non-beacon
192.168.147.121,41.233.20.28,7,234.29882857142857,47692.78686960204,non-beacon
192.168.89.113,177.226.94.174,7,235.42079757142855,25796.174972445813,non-beacon
192.168.24.200,169.194.192.182,4,258.78142175,11059.570524112754,non-beacon
192.168.24.200,211.193.119.2,8,227.173562125,96643.22027328721,non-beacon
192.168.89.113,198.155.42.64,4,297.52605200000005,60709.68152422885,non-beacon
192.168.254.48,171.93.120.9,8,228.749838625,23407.407110288856,non-beacon
192.168.147.121,53.184.213.73,9,157.69823766666667,23795.02900652626,non-beacon
192.168.28.26,151.23.138.223,5,124.88451340000002,3024.5265822442007,non-beacon
192.168.25.172,131.182.236.9,7,233.5631195714286,23147.91150553828,non-beacon
192.168.24.200,233.42.72.144,2,563.5938819999999,121788.11665669779,non-beacon
192.168.22.164,111.115.204.105,6,225.90009733333332,47723.13054087066,non-beacon
192.168.89.113,146.203.27.213,12,139.25662841666667,12711.764899385314,non-beacon
192.168.25.172,30.89.68.95,6,237.926865,34041.94610109028,non-beacon
192.168.57.99,171.93.120.9,6,327.5709561666667,45265.41299552601,non-beacon
192.168.89.113,233.42.72.144,5,279.021758,59059.12013754116,non-beacon
192.168.89.113,157.85.231.91,4,448.56837175,79975.541430251,non-beacon
192.168.81.250,32.80.76.81,3,341.08963133333333,25922.737582275255,non-beacon
192.168.22.164,151.23.138.223,9,185.50408155555556,24054.623305614638,non-beacon
192.168.147.121,187.60.193.85,8,242.88758825000002,39860.06831954692,non-beacon
192.168.181.162,187.60.193.85,2,214.09982000000002,16543.96642246919,non-beacon
192.168.28.26,117.226.41.45,4,401.00484975,11879.28740595327,non-beacon
192.168.57.99,153.12.91.58,4,392.55671275,107377.36613048217,non-beacon
192.168.22.164,79.93.160.14,5,278.7527332,122677.13317046044,non-beacon
192.168.57.99,187.60.193.85,6,174.2716665,8379.458503222786,non-beacon
192.168.254.48,135.204.234.217,5,289.7647318,102381.47476979092,non-beacon
192.168.24.200,149.86.23.36,7,212.5514672857143,58776.76367847427,non-beacon
192.168.24.200,64.47.150.141,5,291.3679012,103212.7641294349,non-beacon
192.168.89.113,195.116.6.208,3,323.582146,20357.717966468685,non-beacon
192.168.254.48,181.104.218.141,9,186.58193555555556,28158.954273236403,non-beacon
192.168.147.121,132.17.188.129,6,270.502713,86999.4319097931,non-beacon
192.168.25.172,225.82.175.127,4,320.35221,21423.104594347926,non-beacon
192.168.89.113,128.231.122.80,2,517.239377,497.54840135884876,non-beacon
192.168.24.200,123.212.30.163,8,171.832736375,30958.12404224081,non-beacon
192.168.81.250,88.18.246.238,5,308.214898,33688.88270110242,non-beacon
192.168.24.200,95.233.7.169,8,166.20430362500002,42919.20661034106,non-beacon
192.168.24.200,54.101.21.71,5,246.20035139999996,23863.328559039528,non-beacon
192.168.28.26,144.95.243.52,5,329.2839758,75242.76833855979,non-beacon
192.168.81.250,75.195.213.119,6,318.3035345,59534.54289920543,non-beacon
192.168.22.164,123.212.30.163,5,221.75696520000002,45986.96008535395,non-beacon
192.168.147.121,195.116.6.208,4,296.10840275,47302.603319066635,non-beacon
192.168.22.164,141.86.200.179,10,176.117324,18667.67508373168,non-beacon
192.168.147.121,178.92.38.179,6,277.1363568333333,28442.50781338687,non-beacon
192.168.28.26,32.80.76.81,5,239.8898494,32445.0813708226,non-beacon
192.168.28.26,24.177.189.216,6,201.20942016666666,30751.217659259506,non-beacon
192.168.254.48,244.167.178.65,3,288.80260133333337,37758.4906458662,non-beacon
192.168.25.172,132.17.188.129,3,275.3366863333333,48712.09678690254,non-beacon
192.168.81.250,181.104.218.141,4,238.41016325000004,32076.685710715567,non-beacon
192.168.24.200,45.25.7.34,2,488.48937449999994,3397.4257200410407,non-beacon
192.168.181.162,97.210.92.120,4,332.3845455,114484.71159277602,non-beacon
192.168.22.164,177.68.51.1,3,535.9708363333333,23729.04075304566,non-beacon
192.168.89.113,117.226.41.45,7,196.94445742857144,27456.191590290855,non-beacon
192.168.254.48,171.238.243.187,7,103.74273300000002,8537.749720594946,non-beacon
192.168.147.121,177.167.83.142,3,233.72514699999996,19916.31813534723,non-beacon
192.168.24.200,88.18.246.238,8,233.90870175,65517.009383784236,non-beacon
192.168.25.172,198.155.42.64,4,442.361139,39331.05915707579,non-beacon
192.168.147.121,135.130.205.67,3,447.97979733333335,14497.694510246156,non-beacon
192.168.254.48,166.193.217.173,6,243.94639783333332,35183.17416201558,non-beacon
192.168.22.164,171.93.120.9,6,271.6586315,56117.796044814655,non-beacon
192.168.24.200,171.93.120.9,4,357.940384,46332.344544776664,non-beacon
192.168.25.172,187.60.193.85,3,146.42833366666665,11128.89854686588,non-beacon
192.168.24.200,65.164.218.3,6,310.3770778333333,113196.92506883653,non-beacon
192.168.181.162,79.243.19.102,1,316.5706560000001,0.0,non-beacon
192.168.181.162,166.193.217.173,5,336.95331799999997,29490.492488343363,non-beacon
192.168.22.164,208.131.165.48,4,94.13966650000002,3769.821682530294,non-beacon
192.168.24.200,8.8.8.8,1559,1.2802718717126365,1.716884228607986,beacon
192.168.24.200,181.104.218.141,6,275.2426565,15246.974930784972,non-beacon
192.168.147.121,128.231.122.80,4,228.425552,60832.546652169796,non-beacon
192.168.28.26,78.241.137.53,7,179.46439828571425,42326.232650395374,non-beacon
192.168.89.113,179.231.162.142,1,641.277771,0.0,non-beacon
192.168.89.113,87.147.35.37,5,314.3141044,176708.325614341,non-beacon
192.168.81.250,146.203.27.213,4,286.081461,41417.4546591526,non-beacon
192.168.24.200,225.82.175.127,8,192.146096,54757.63358156617,non-beacon
192.168.181.162,202.81.207.15,6,252.12764649999997,41944.799708098624,non-beacon
192.168.89.113,251.245.123.23,5,198.54903380000002,28703.22574253453,non-beacon
192.168.147.121,244.167.178.65,4,424.868969,89759.22178447022,non-beacon
192.168.254.48,41.209.2.150,6,265.03886916666664,72092.4885365532,non-beacon
192.168.57.99,149.86.23.36,5,335.33480040000006,27862.110093215655,non-beacon
192.168.181.162,77.151.86.153,3,95.26417933333333,241.32783184535765,non-beacon
192.168.22.164,184.188.76.68,7,201.90965071428573,18482.550076647723,non-beacon
192.168.254.48,2.243.30.0,3,582.306426,49067.70506735994,non-beacon
192.168.57.99,111.115.204.105,8,116.9474835,5047.193589983781,non-beacon
192.168.22.164,107.19.17.76,7,281.9825437142857,95360.05726132255,non-beacon
192.168.57.99,16.189.87.239,5,214.080699,25096.901929113563,non-beacon
192.168.181.162,151.23.138.223,10,167.54103999999998,27204.41552888655,non-beacon
192.168.81.250,212.177.35.36,4,367.91642525,21270.875575922142,non-beacon
192.168.57.99,240.172.168.43,8,222.69753975,22764.64567708226,non-beacon
192.168.147.121,87.44.19.186,4,427.3507605,69894.11675792478,non-beacon
192.168.28.26,179.231.162.142,3,293.675827,39974.63452259295,non-beacon
192.168.254.48,177.167.83.142,4,383.32717775,124576.24358885222,non-beacon
192.168.22.164,30.89.68.95,4,284.5925245,42496.58385189864,non-beacon
192.168.181.162,195.116.6.208,7,245.70517542857144,79944.30490034753,non-beacon
192.168.24.200,137.219.189.104,5,276.6022092,53675.910921777526,non-beacon
192.168.25.172,2.204.92.158,5,280.1469258,24861.475286277222,non-beacon
192.168.181.162,188.81.49.201,1,112.330107,0.0,non-beacon
192.168.22.164,157.85.231.91,3,566.108683,615946.876350083,non-beacon
192.168.24.200,100.184.11.209,4,324.927769,101621.42938304941,non-beacon
192.168.147.121,205.77.237.75,3,356.047209,70104.23259204648,non-beacon
192.168.57.99,208.131.165.48,4,317.102782,25346.268201964787,non-beacon
192.168.22.164,100.184.11.209,5,373.6271106,167364.37457417636,non-beacon
192.168.254.48,51.138.16.219,4,228.36042375000002,84140.2486050302,non-beacon
192.168.24.200,195.116.6.208,5,321.7333164,86967.66968009877,non-beacon
192.168.57.99,135.130.205.67,2,292.55190849999997,29583.587717436407,non-beacon
192.168.25.172,14.198.111.184,4,99.22811324999999,7164.826524988712,non-beacon
192.168.89.113,226.146.10.29,10,196.50431959999997,21877.499505696218,non-beacon
192.168.254.48,177.68.51.1,6,193.09706466666663,18247.66349136191,non-beacon
192.168.147.121,171.238.243.187,5,233.52173359999998,17448.266408467593,non-beacon
192.168.147.121,75.195.213.119,3,264.14087366666666,25977.021338721777,non-beacon
192.168.89.113,169.194.192.182,7,244.34835985714287,57064.910576921,non-beacon
192.168.89.113,244.167.178.65,1,233.87479599999995,0.0,non-beacon
192.168.181.162,117.226.41.45,2,969.2329175000001,85710.70202150175,non-beacon
192.168.57.99,175.9.228.105,2,315.9496685,4131.464531384448,non-beacon
192.168.28.26,128.102.52.42,8,235.80756062499998,19322.983347130437,non-beacon
192.168.81.250,117.226.41.45,9,200.02626877777777,22381.662987611377,non-beacon
192.168.81.250,187.60.193.85,4,429.52174599999995,167658.99732967414,non-beacon
192.168.181.162,151.144.168.16,3,519.4545770000001,130297.93903441413,non-beacon
192.168.181.162,2.243.30.0,7,185.48164114285714,24428.919458879285,non-beacon
192.168.147.121,151.23.138.223,3,464.80986,314538.29278984456,non-beacon
192.168.181.162,175.9.228.105,4,254.63459924999998,15613.885657892539,non-beacon
192.168.147.121,39.223.127.122,3,489.216703,128888.50972647965,non-beacon
192.168.181.162,51.138.16.219,5,386.8126126,102774.15833445224,non-beacon
192.168.28.26,96.121.140.114,1,1360.053242,0.0,non-beacon
192.168.89.113,79.243.19.102,4,353.2535035,64466.66422749073,non-beacon
192.168.28.26,12.62.171.178,4,261.96366424999997,42925.43006884208,non-beacon
192.168.89.113,165.85.0.13,8,213.21080637499998,71785.10827246783,non-beacon
192.168.24.200,252.89.31.172,5,215.8172884,26725.09600648808,non-beacon
192.168.57.99,188.81.49.201,8,236.223366125,20664.18928256132,non-beacon
192.168.57.99,6.142.165.105,6,254.20371099999997,37979.30592641468,non-beacon
192.168.254.48,205.77.237.75,10,149.6563832,11190.237712104174,non-beacon
192.168.89.113,174.189.16.249,7,235.97611814285716,29705.733816216234,non-beacon
192.168.89.113,202.81.207.15,6,194.03686516666664,23578.22561615927,non-beacon
192.168.25.172,208.148.24.208,6,251.69866083333332,24474.96034402128,non-beacon
192.168.24.200,153.12.91.58,5,151.49128059999998,3302.4381474229217,non-beacon
